"ID","InternalID","Name","CardType","MonsterType","Attribute","Type","Level","ATK","DEF","Password","Limit","Description"
698,239,"The Drdek","Monster","Normal","DARK","Fiend",3,700,800,"08944575",3,"A bipedal eyeball that seldom misses an enemy with its lethal talons."
699,1093,"The Eye of Truth","Trap",,,,,,,"34694160",3,"As long as this card remains face-up on the field, your opponent must show his/her hand.  Your opponent recovers 1000 Life Points at every Standby Phase if he/she has a Magic Card in his/her hand."
700,966,"The Flute of Summoning Dragon","Magic",,,,,,,"43973174",3,"Playing this card when you have a ""Lord of D."" card face-up on the field allows you to play up to 2 Dragon-type cards from your hand as a Special Summon."
701,1077,"The Forceful Sentry","Magic",,,,,,,"42829885",1,"Look at your opponent's hand, then select 1 card and return it to his/her Deck. The Deck is then shuffled."
702,264,"The Furious Sea King","Monster","Normal","WATER","Aqua",3,800,700,"18710707",3,"Grand King of the Seven Seas, he's able to summon massive tidal waves to drown the enemy."
703,461,"The Immortal of Thunder","Monster","Effect","LIGHT","Thunder",4,1500,1300,"84926738",3,"FLIP: You gain 3000 Life Points. When this card is sent from the field to the Graveyard, you lose 5000 Life Points."
704,1014,"The Inexperienced Spy","Magic",,,,,,,"81820689",3,"Select and see 1 card in your opponent's hand."
705,261,"The Little Swordsman of Aile","Monster","Effect","WATER","Warrior",3,800,1300,"25109950",3,"Offer 1 monster on the field as a Tribute to increase this monster's ATK by 700 points until the end of the turn."
706,1146,"The Regulation of Tribe","Trap",,,,,,,"00296499",3,"Select 1 Type of monster. Any monster of the selected Type cannot attack. To keep this card in effect, you must offer 1 monster as a Tribute at each of your Standby Phases. If you cannot do so, this card is destroyed."
707,1076,"The Reliable Guardian","Magic",,,,,,,"16430187",3,"Increase 1 monster's DEF by 700 points during the turn this card is activated."
708,1159,"The Shallow Grave","Magic",,,,,,,"43434803",3,"Each player takes 1 Monster Card from their respective Graveyards and Sets them on the field in Defense Position."
709,35,"The Snake Hair","Monster","Normal","DARK","Zombie",4,1500,1200,"29491031",3,"A monster with a head of poison snakes. One look from this monster can turn an opponent to stone."
710,1048,"The Stern Mystic","Monster","Effect","LIGHT","Spellcaster",4,1500,1200,"87557188",3,"FLIP: All face-down cards on the field are turned face-up, and then returned to their original positions. No card effects are activated when cards are turned face-up."
711,622,"The Thing That Hides in the Mud","Monster","Normal","EARTH","Rock",4,1200,1300,"18180762",3,"This monster melts its way underground to attack enemies from below."
712,1044,"The Unhappy Maiden","Monster","Effect","LIGHT","Spellcaster",1,0,100,"51275027",3,"When this card is sent to the Graveyard as a result of battle, the Battle Phase for that turn ends immediately."
713,555,"The Wandering Doomed","Monster","Normal","DARK","Zombie",2,800,600,"93788854",3,"A monster that wanders the edges of the netherworld."
714,22,"The Wicked Worm Beast","Monster","Effect","EARTH","Beast",3,1400,700,"06285791",3,"This card is returned to your hand at the end of your turn."
715,68,"Thousand Dragon","Monster","Fusion","WIND","Dragon",7,2400,2000,,3,"Time Wizard + Baby Dragon"
716,2068,"Thousand Dragon (alternate artwork)","Monster","Fusion","WIND","Dragon",7,2400,2000,,3,"Time Wizard + Baby Dragon"
717,745,"Three-Headed Geedo","Monster","Normal","DARK","Fiend",4,1200,1400,"78423643",3,"A three-headed nocturnal monster that is absolutely ruthless when fighting."
718,358,"Three-Legged Zombies","Monster","Normal","DARK","Zombie",3,1100,800,"33734439",3,"A pair of friendly skeletons, lean and fat, that travels with extreme difficulty."
719,424,"Thunder Dragon","Monster","Effect","LIGHT","Thunder",5,1600,1500,"31786629",3,"You can add up to 2 ""Thunder Dragon"" card(s) from your Deck to your hand by discarding this card from your hand. After that, shuffle your Deck.  This effect is activated only during a Main Phase."
720,63,"Tiger Axe","Monster","Normal","EARTH","Beast-Warrior",4,1300,1100,"49791927",3,"A fast and powerful axe-wielding beast-warrior."
721,2063,"Tiger Axe (alternate artwork)","Monster","Normal","EARTH","Beast-Warrior",4,1300,1100,"40907090",3,"A fast and powerful axe-wielding beast-warrior."
722,950,"Time Machine","Trap",,,,,,,"80987696",3,"When 1 monster is sent to the Graveyard as a result of battle, you can return it to the field in the same battle position as a Special Summon."
723,1090,"Time Seal","Trap",,,,,,,"35316708",3,"Your opponent skips the Draw Phase of his/her next turn."
724,15,"Time Wizard","Monster","Effect","LIGHT","Spellcaster",2,500,400,"71625222",3,"Toss a coin and call Heads or tails. If you call it right, your opponent's monsters on the field are destroyed. If you call it wrong, your own monsters on the field are destroyed and you lose Life Points equal to half the total ATK of the destroyed monsters.  This card can be used only during your own turn, once per turn."
725,139,"Toad Master","Monster","Normal","WATER","Aqua",3,1000,1000,"62671448",3,"A hermit frog that has been in existence for thousands of years, it attacks with tadpoles."
726,527,"Togex","Monster","Normal","EARTH","Beast",5,1600,1800,"33878931",3,"An agile monster that rolls up to ram its opponents."
727,1066,"Toll","Magic",,,,,,,"82003859",3,"s long as this card remains face-up on the field, both you and your opponent must pay 500 Life Points per monster to attack."
728,104,"Tomozaurus","Monster","Normal","EARTH","Dinosaur",2,500,400,"46457856",3,"Small but vicious, this monster even attacks its own kind."
729,542,"Tongyo","Monster","Normal","WATER","Fish",4,1350,800,"69572024",3,"This monster captures other fish with its long tongue and sucks the energy out of them."
730,380,"Toon Alligator","Monster","Normal","WATER","Reptile",4,800,1600,"59383041",3,"An alligator monster straight from the cartoons."
731,727,"Toon Mermaid","Monster","Effect","WATER","Aqua",4,1400,1500,"65458948",3,"This card cannot be summoned unless ""Toon World"" is on the field. This card cannot attack in the same turn that it is summoned. Pay 500 Life Points each time this monster attacks. When ""Toon World"" is destroyed, this card is also destroyed. If your opponent doesn't control a Toon monster on the field, this card may inflict Direct Damage to your opponent's Life Points. If a Toon monster is on your opponent's side of the field, your attacks must target the Toon monster."
732,728,"Toon Summoned Skull","Monster","Effect","DARK","Fiend",6,2500,1200,"91842653",3,"This card cannot be summoned unless ""Toon World"" is on the field. This card cannot attack in the same turn that it is summoned. Pay 500 Life Points each time this monster attacks. When ""Toon World"" is destroyed, this card is also destroyed. If your opponent doesn't control a Toon monster on the field, this card may inflict Direct Damage to your opponent's Life Points. If a Toon monster is on your opponent's side of the field, your attacks must target the Toon monster."
733,954,"Toon World","Magic",,,,,,,"15259703",3,"This card is activated by paying 1000 of your Life Points."
734,46,"Torike","Monster","Normal","EARTH","Beast",3,1200,600,"80813021",3,"Although a poor defender, this monster's sharp horn gives it an edge when attacking."
735,796,"Total Defense Shogun","Monster","Effect","DARK","Warrior",6,1550,2500,"75372290",3,"When this card is summoned (excluding Special Summon), it is placed on the field in Defense Position. This card can attack without being shifted to Attack Position. Damage results are calculated normally."
736,569,"Trakadon","Monster","Normal","EARTH","Dinosaur",3,1300,800,"42348802",3,"A tiger-striped dragon that is often seen racing across the wasteland at tremendous speeds."
737,1002,"Trap Hole","Trap",,,,,,,"04206964",3,"If the ATK of a monster summoned by your opponent (excluding Special Summon) is 1000 points or more, the monster is destroyed."
738,223,"Trap Master","Monster","Effect","EARTH","Warrior",3,500,1100,"46461247",3,"FLIP: Destroys 1 Trap Card on the field. If this card's target is face-down, flip it face-up. If the card is a Trap Card, it is destroyed. If not, it is returned to its face-down position. The flipped card is not activated."
739,346,"Tremendous Fire","Magic",,,,,,,,3,"Inflicts 1000 points of Direct Damage to your opponent's Life Points and 500 points of Direct Damage to your Life Points."
740,636,"Trent","Monster","Normal","EARTH","Plant",5,1500,1800,"78780140",3,"A guardian of the woods, this massive tree is believed to be immortal."
741,118,"Trial of Nightmare","Monster","Normal","DARK","Fiend",4,1300,900,"77827521",3,"This fiend passes judgment on enemies that are locked in coffins."
742,1023,"Tribute to The Doomed","Magic",,,,,,,"79759861",3,"You can destroy 1 opponent's monster (regardless of its position) by discarding 1 card from your hand to the Graveyard."
743,704,"Tri-Horned Dragon","Monster","Normal","DARK","Dragon",8,2850,2350,,3,"An unworthy dragon with three sharp horns sprouting from its head."
744,458,"Tripwire Beast","Monster","Normal","EARTH","Thunder",4,1200,1300,"45042329",3,"This creature attacks with electromagnetic waves."
745,691,"Turtle Oath","Magic",,,,,,,,3,"This card is used to Ritual Summon ""Crab Turtle"". You must also offer monsters whose total Level Stars equal 8 or more as a Tribute from the field or your hand."
746,192,"Turtle Tiger","Monster","Normal","WATER","Aqua",4,1000,1500,"37313348",3,"A tiger encased in a protective shell that attacks with razor-sharp fangs."
747,605,"Twin Long Rods #2","Monster","Normal","WATER","Aqua",3,850,700,"29692206",3,"An amphibious creature with two whip-like tails."
748,1166,"Twin-Headed Fire Dragon","Monster","Normal","FIRE","Pyro",6,2200,1700,"78984772",3,"Two dragons fused as one from the effects of the Big Bang."
749,612,"Twin-Headed Thunder Dragon","Monster","Fusion","LIGHT","Thunder",7,2800,2100,"54752875",3,"Thunder Dragon + Thunder Dragon"
750,31,"Two-Headed King Rex","Monster","Normal","EARTH","Dinosaur",4,1600,1200,"94119974",3,"A powerful monster whose two heads attack as one."
751,217,"Two-Mouth Darkruler","Monster","Normal","EARTH","Dinosaur",3,900,700,"57305373",3,"A dinosaur with two deadly jaws, it stores electricity in its horn and releases high voltage bolts from the mouth on its back."
752,1005,"Two-Pronged Attack","Trap",,,,,,,"83887306",3,"Select and destroy 2 of your monsters and 1 of your opponent's monsters."
753,12,"Tyhone","Monster","Normal","WIND","Winged Beast",4,1200,1400,"72842870",3,"Capable of firing cannonballs from its mouth for long-range attacks, this creature is particularly effective in mountain battles."
754,554,"Tyhone #2","Monster","Normal","FIRE","Dragon",6,1700,1900,"56789759",3,"A crimson dragon that spits fireballs to create a blazing sea of fire."
755,1110,"UFO Turtle","Monster","Effect","FIRE","Machine",4,1400,1200,"60806437",3,"When this card is sent to the Graveyard as a result of battle, you may select 1 FIRE monster with an ATK of 1500 or less from your Deck and Special Summon it to the field (no Tribute is required for monsters of Level 5 or more). The Deck is then shuffled."
756,1017,"Ultimate Offering","Trap",,,,,,,"80604091",3,"At the cost of 500 Life Points per monster, a player is allowed  an extra Normal Summon or Set."
757,333,"Umi","Magic",,,,,,,"22702055",3,"Increases the ATK and DEF of all Fish, Sea Serpent, Thunder, and Aqua-type monsters by 200 points. Also decreases the ATK and DEF of all Machine and Pyro-type monsters by 200 points."
758,1126,"Umiiruka","Magic",,,,,,,"82999629",3,"Increases the ATK of all WATER monsters by 500 points and decreases their DEF by 400 points."
759,266,"Unknown Warrior of Fiend","Monster","Normal","DARK","Warrior",3,1000,500,"97360116",3,"The speed of this warrior creates an intense vacuum that can slice through a monster's hide."
760,1065,"Upstart Goblin","Magic",,,,,,,"70368879",3,"Draw 1 card from your Deck. Your opponent gains 1000 Life Points."
761,79,"Uraby","Monster","Normal","EARTH","Dinosaur",4,1500,800,"01784619",3,"Fast on its feet, this dinosaur rips enemies to shreds with its sharp claws."
762,400,"Ushi Oni","Monster","Normal","DARK","Fiend",6,2150,1950,"48649353",3,"A bull fiend restored by the dark arts, this monster appears out of a jar."
763,845,"Valkyrion the Magna Warrior","Monster","Effect","EARTH","Rock",8,3500,3850,"75347539",3,"You may Special Summon this card by offering Alpha The Magnet Warrior, Beta The Magnet Warrior, and %4792 from your hand or the field as a Tribute.  If Alpha The Magnet Warrior, Beta The Magnet Warrior, and Gamma The Magnet Warrior are in the Graveyard, you can offer this card as a Tribute to Special Summon these 3 cards to the field."
764,472,"Vermillion Sparrow","Monster","Fusion","FIRE","Pyro",5,1900,1500,"35752363",3,"Rhaimundos of the Red Sword + Fireyarou"
765,268,"Versago the Destroyer","Monster","Effect","DARK","Fiend",3,1100,900,"50259460",3,"You can substitute this card for any 1 Fusion-Material Monster. You cannot substitute for any other Fusion-Material Monsters in the current Fusion."
766,309,"Vile Germs","Magic",,,,,,,"39774685",3,"A Plant-type monster equipped with this card increases its ATK and DEF by 300 points."
767,598,"Violent Rain","Monster","Normal","WATER","Aqua",4,1550,800,"94042337",3,"This monster can call up sudden torrents of battering rain."
768,321,"Violet Crystal","Magic",,,,,,,"15052462",3,"A Zombie-type monster equipped with this card increases its ATK and DEF by 300 points."
769,238,"Vishwar Randi","Monster","Normal","DARK","Warrior",3,900,700,"78556320",3,"This lady warrior with unquenchable bloodlust serves the forces of darkness."
770,837,"Vorse Raider","Monster","Normal","DARK","Beast-Warrior",4,1900,1200,"14898066",3,"The axe in the hand of this evil animal has tasted the blood of many monsters."
771,1055,"Waboku","Trap",,,,,,,"12607053",3,"Any damage inflicted by an opponent's monster is decreased to 0 during the turn this card is activated."
772,1049,"Wall of Illusion","Monster","Effect","DARK","Fiend",4,1000,1850,"13945283",3,"The monster attacking this creature is returned to its owner's hand. Any damage resulting from the attack is calculated normally."
773,368,"Wall Shadow","Monster","Effect","DARK","Warrior",7,1600,3000,,3,"You cannot Normal Summon this monster. This card can only be Special Summoned by offering ""Labyrinth Wall"" equipped with ""Magical Labyrinth"" as a Tribute. No other Tribute Monsters are necessary."
774,672,"War-Lion Ritual","Magic",,,,,,,,3,"This card is used to summon ""Super War-Lion"". You must also offer monsters whose total Level stars equal 6 or more as a Tribute from the field or your hand."
775,652,"Warrior Elimination","Magic",,,,,,,"90873992",3,"Destroys all Warrior-type monsters on the field."
776,617,"Warrior of Tradition","Monster","Fusion","EARTH","Warrior",6,1900,1700,"56413937",3,"Sonic Maid + Beautiful Headhuntress"
777,330,"Wasteland","Magic",,,,,,,"23424603",3,"Increases the ATK and DEF of all Dinosaur, Zombie, and Rock-type monsters by 200 points."
778,242,"Water Element","Monster","Normal","WATER","Aqua",3,900,700,"03732747",3,"A spirit that dwells in water, this creature generates a mist to cloud the vision of foes."
779,434,"Water Girl","Monster","Normal","WATER","Aqua",4,1250,1000,"55014050",3,"A lovely lady who can launch water projectiles that turn into lethal ice spikes before they reach an opponent."
780,429,"Water Magician","Monster","Normal","WATER","Aqua",4,1400,1000,"93343894",3,"This monster swamps an opponent with an almost endless supply of water."
781,248,"Water Omotics","Monster","Normal","WATER","Aqua",4,1400,1200,"02483611",3,"Transforms the water overflowing from her jar into attacking dragons."
782,431,"Waterdragon Fairy","Monster","Normal","WATER","Aqua",3,1100,700,"66836598",3,"A water fairy that is said to be able to summon a giant sea serpent."
783,129,"Weather Control","Monster","Normal","LIGHT","Fairy",2,600,400,"37243151",3,"This creature controls weather and is often the cause of mountain storms."
784,582,"Weather Report","Monster","Effect","WATER","Aqua",4,950,1500,"72053645",3,"FLIP: Destroys all opponent's face-up ""Swords of Revealing Light"" on the field. If ""Swords of Revealing Light"" is destroyed, you can perform your Battle Phase twice this turn (or your next turn, if activated during opponent's turn)."
785,649,"Whiptail Crow","Monster","Normal","DARK","Fiend",4,1650,1600,"91996584",3,"Attacks from the skies with a whip-like tail."
786,1019,"White Hole","Trap",,,,,,,"43487744",3,"Your monsters are not destroyed when your opponent plays ""Dark Hole""."
787,113,"White Magical Hat","Monster","Effect","LIGHT","Spellcaster",3,1000,700,"15150365",3,"When this card inflicts damage to your opponent's Life Points, 1 card must be discarded randomly from your opponent's hand to the Graveyard."
788,260,"Wicked Mirror","Monster","Normal","DARK","Fiend",2,700,600,"15150371",3,"A wicked mirror that hypnotizes enemies, diverting attacks from their intended targets."
789,685,"Widespread Ruin","Trap",,,,,,,"77754944",3,"When your opponent attacks with a monster, destroy his/her Attack Position monster with the highest ATK."
790,1177,"Windstorm of Etaqua","Trap",,,,,,,"59744639",3,"Shift the position of all your opponent's face-up Monster Cards on the field to the opposite position (Defense Position to Attack Position or vice versa)."
791,263,"Wing Egg Elf","Monster","Normal","LIGHT","Fairy",3,500,1300,"98582704",3,"This fairy in an eggshell uses massive wings to blow back almost any projectile attack."
792,208,"Winged Cleaver","Monster","Normal","EARTH","Insect",2,700,700,"39175982",3,"Few can withstand the scythe-like arms of this dangerous creature."
793,6,"Winged Dragon,Guardian of the Fortress #1","Monster","Normal","WIND","Dragon",4,1400,1200,"87796900",3,"A dragon commonly found guarding mountain fortresses. Its signature attack is a sweeping dive from out of the blue."
794,100,"Wings of Wicked Flame","Monster","Normal","FIRE","Pyro",2,700,600,"92944626",3,"Crimson wings of fire make this a very lethal creature."
795,573,"Witch of the Black Forest","Monster","Effect","DARK","Spellcaster",4,1100,1200,"78010363",2,"When this card is sent from the field to the Graveyard, you can move 1 monster with a DEF of 1500 or less from your Deck to your hand.  Your Deck is then shuffled."
796,627,"Witch's Apprentice","Monster","Effect","DARK","Spellcaster",2,550,500,"80741828",3,"As long as this card remains face-up on the field, increase the ATK of all DARK monsters by 500 points and decrease the ATK of all LIGHT monsters by 400 points."
797,135,"Witty Phantom","Monster","Normal","DARK","Fiend",4,1400,1300,"36304921",3,"Dressed in a night-black tuxedo, this creature presides over death."
798,234,"Wodan the Resident of the Forest","Monster","Effect","EARTH","Warrior",3,900,1200,"42883273",3,"Increase this card's ATK by 100 points for every Plant-type monster that is face-up on the field."
799,227,"Wood Remains","Monster","Normal","DARK","Zombie",3,1000,900,"17733394",3,"A living corpse of wood reanimated by the powers of darkness."
800,1137,"World Suppression","Trap",,,,,,,"12253117",3,"You can activate this card when a Field Magic Card is played to deactivate the Field Magic Card for the current turn."
801,545,"Wow Warrior","Monster","Normal","WATER","Fish",4,1250,900,"69750536",3,"A fish with arms, legs, and some very sharp teeth."
802,562,"Wretched Ghost of the Attic","Monster","Normal","DARK","Fiend",2,550,400,"17238333",3,"A harmless monster found in just about any attic."
803,496,"Yado Karu","Monster","Effect","WATER","Aqua",4,900,1700,"29380133",3,"When this card's position is changed from Attack to Defense, you can place any number of cards from your hand at the bottom of your Deck in any order you desire."
804,405,"Yaiba Robo","Monster","Normal","DARK","Machine",4,1000,1300,"10315429",3,"A cubical machine equipped with cutting blades for shredding an opponent to mincemeat."
805,121,"Yamatano Dragon Scroll","Monster","Normal","WIND","Dragon",2,900,300,"76704943",3,"A dragon conjured from the very scroll in which it was depicted."
806,334,"Yami","Magic",,,,,,,"59197169",3,"Increases the ATK and DEF of all Fiend and Spellcaster-type monsters by 200 points. Also decreases the ATK and DEF of all Fairy-type monsters by 200 points."
807,350,"Yaranzo","Monster","Normal","DARK","Zombie",4,1300,1500,"71280811",3,"A treasure box containing a monster that attacks any unwary bandit."
808,92,"Zanki","Monster","Normal","EARTH","Warrior",5,1500,1700,"30090452",3,"His swiftly drawn blade delivers quick and fatal damage."
809,670,"Zera Ritual","Magic",,,,,,,,3,"This card is used to summon ""Zera The Mant"". You must also offer monsters whose total Level stars equal 8 or more from the field or your hand as a Tribute."
810,359,"Zera The Mant","Monster","Ritual","DARK","Fiend",8,2800,2300,,3,"This monster is summoned with the Ritual Magic Card, ""Zera Ritual"". You must also offer monsters whose total Level stars equal 8 or more as a Tribute from the field or your hand."
811,390,"Zoa","Monster","Normal","DARK","Fiend",7,2600,1900,"24311372",3,"A monster whose full potential can be achieved when outfitted with Metalmorph."
812,29,"Zombie Warrior","Monster","Fusion","DARK","Zombie",3,1200,900,"31339260",3,"Skull Servant + Battle Warrior"
813,392,"Zone Eater","Monster","Effect","WATER","Aqua",1,250,200,"86100785",3,"A monster attacked by this card will be destroyed at the End Phase 5 turns later."
814,1901,"The Monarchy","Ticket",,,,,,,,0,
815,1902,"Set Sail for the Kingdom","Ticket",,,,,,,,0,
816,1903,"Glory of the King's Hand","Ticket",,,,,,,,0,
817,1910,"Obelisk the Tormentor","Monster",,"DIVINE","Divine-Beast",10,4000,4000,,0,"The descent of this mighty creature shall be heralded by burning winds and twisted land. And with the coming of this horror, those who draw breath shall know the true meaning of eternal slumber."
818,1911,"Slifer the Sky Dragon","Monster",,"DIVINE","Divine-Beast",10,"X000","X000",,0,"The heavens twist and thunder roars, signaling the coming of this ancient creature, and the dawn of true power."
819,1912,"The Winged Dragon of Ra","Monster",,"DIVINE","Divine-Beast",10,"????","????",,0,"Spirits sing of a powerful creature that rules over all that is mystic"
820,1920,"Insect Monster Token","Monster","Token","EARTH","Insect",1,100,100,,0,
